title,summary
-10KG 밀가루 단식,"SNS와 온라인상에서 무섭게 퍼지고 있는 밀가루 단식 챌린지의 주인공인 ‘선녀’의 처음 100일 동안의 도전을 책으로 엮었다. 지금까지 여러 건강 관련 매체와 전문가들은 우리를 늙게 하고 병들게 하는 주요 요인으로 밀가루의 과다 섭취를 꼽아왔다.

밀가루는 고탄수화물 식품으로, 섭취 시 혈당을 순간적으로 빠르게 높이고 체내에도 더 빠르게 흡수된다. 그렇다보니 먹어도 계속해서 밀가루 음식이 당기는데, 결과적으로 비만에 이르게 만든다. 살이 찌는데서 그치는 게 아니다. 높아진 혈당으로 체내 인슐린 분비도 정상치보다 과하게 늘어나는데 이게 온갖 말썽을 부린다. 대부분의 건강 문제는 여기에서 출발한다.

이 책은 저자의 100일간의 도전을 1일부터 100일까지 일별로 묶은 책이다. 단순히 밀가루만 끊은 게 아니라 몸을 아예 리셋해버리기 위해 디톡스를 위한 다이어트까지 감행한 100일이다. 건강에 좋은 채소와 단백질 식품을 위주로 하되, 식단 준비가 힘들어 다이어트를 중도 포기하는 일이 없도록 시판 제품을 적극적으로 활용한 식단을 소개한다.

식단에 포함된 모든 시판제품들은 저자가 실제 100일간 섭취했던 제품을 그대로 담은 것이다. 딱 한 번 준비해 일주일 내내 쟁여두고 먹는 밀프렙 다이어트로 밀가루를 제대로 끊고 몸을 완전히 리셋할 수 있는 저자의 진짜 기록을 그대로 담았다."
백년 허리 2 : 치료편,"서울대 의대 재활의학과 정선근 교수의 스테디셀러인 백년허리1 진단편에 이은 실제적인 치료 방법을 제시하고 있는 백년허리2 치료편이다. 치료편에서 저자는 허리 통증에서 벗어날 수 있는 방법을 정확히, 구체적으로, 누구나 따라할 수 있도록 설명하고 있다. 일상생활, 운동, 작업 등 허리 아픈 사람이 겪게 되는 모든 상황에서 허리를 어떻게 사용하는 것이 옳은지를 알려준다."
백년 허리 1 : 진단편,"서울대 의대 재활의학과 정선근 교수의 스테디셀러인 '백년허리'의 개정증보판이다. 백년허리의 초판에서 고쳐야 할 부분을 대거 보충 하였을 뿐 아니라, 허리 통증은 진화의 축복이라는 요통에 대한 새로운 관점을 제시하고 있다. 요통이 축복이라는 관점은 통증에 대한 올바른 해석이 선행 되어야 한다. 저자는 독자 스스로가 그 해결책의 실마리를 찾을 수 있도록 하는 것이 집필의 목적이라고 하고 있다. 개정증보판의 1권 1장부터 7장까지는 허리 통증을 어떻게 해석해야 할지에 관한 내용을 담았다."
백년운동,"서울대 의대 재활의학과 정선근 교수가 새로운 책, ‘백년운동’을 통해서 100세 인생을 건강하고 멋지게 살고 싶은 이들에게 그 방법을 의학적으로 제시한다. 건강분야 스테디셀러인 ‘ 백년허리’ , ‘백년 목’이 허리와 목디스크 질환에 대한 새로운 치료법을 대중에게 제시한 책이라면, ‘백년운동’은 관절과 척추를 보호하면서 안전하게 운동할 수 있는 운동방법을 제시한 책이다.

사람들은 척추, 관절이 아프거나, 중년 이후 노화가 시작되면, 운동의 딜레마에 빠지게 된다. 건강에 좋은 운동을 하고 싶어도 자칫, 섣부른 운동이 몸의 회복 상태를 더 악화시키거나 부상을 동반할 수 있다는 두려움에 빠져 이러지도 저러지도 못하는 고민을 하게 되는 것이다. 그런 사람들의 고민을 해결하기 위해서 저자는 임상 경험과 연구를 토대로 방법을 제시하고 있다."
맛있고 배부른 다노 다이어트 레시피,"국내 대표 다이어트 브랜드 다노DANO에서 누적 150만 명의 팔로워들과 나눈 레시피들을 집대성한 최초의 레시피북. 8년간 15만 명 이상의 식습관을 1:1로 코칭해 온 식습관 성형 노하우와 다노만의 과학적인 영양 구성 룰을 따라 요리 초보도 단시간에 쉽고 맛있게 만들어낼 수 있는 최적의 레시피만을 엄선했다.

소문난 식단 맛집 다노의 명성에 걸맞게 과식한 다음 날, 운동 후, 치팅 데이, 디저트까지 다이어터가 가장 많이 직면하는 4가지 상황별에 맞게 골라 먹을 수 있도록 구성한 것이 이 책의 특징이다. 누구나 냉장고 사정에 맞춰 집밥을 대신할 수 있도록 한식 기반으로 메뉴를 구성했다.

또한 다이어트식은 맛없고 배고프다는 편견을 단번에 깨는 떡볶이, 피자, 스테이크, 멘보샤, 반세오 등 군침 도는 고칼로리 대체 메뉴도 다수 수록해 다이어터들이 원하는 모든 것이 담긴 레시피북을 완성시켰다. 상세한 과정컷과 설명, 먹음직스러운 사진으로 이해를 돕고 소장 가치도 높였다."
잠시 먹기를 멈추면,"세계적 명성의 비만 전문의 제이슨 펑과 저탄수화물 식단 전문가 메건 라모스 그리고 이들의 프로그램을 통해 삶을 바꾸는 기적을 경험한 평생 다이어터 이브 메이어가 단식 앞에서 머뭇거리는 사람들을 위해 각자의 전문가적 시각에서 명쾌한 해법을 제시하는 균형 잡힌 안내서를 출간했다. 이 책은 간헐적 단식의 과학적 원리, 먹어야 할 음식과 피해야 할 음식, 생활 속 딜레마와 단식의 심리학에 이르기까지, 쉽고 안전한 단식의 모든 것을 친절히 알려준다.

《잠시 먹기를 멈추면》에서 저자들은 단식이란 단순히 ‘원하는 건강을 얻기 위해 식사 간격을 벌리는 것’뿐이라고 말한다. 16/8 단식(8시간 동안만 먹고, 16시간 동안 단식), 24시간 단식(1일1식), 36시간 단식(전일 단식), EF(Extended Fast:3일 이상의 장기단식) 등 다양한 단식법이 있지만, 결국 모든 단식의 진정한 의미는 ‘덜 자주 먹는 것’이다. 저자들은 단식 라이프스타일을 성공적으로 이어나가기 위해서는 복잡하고 엄격한 방식보다는 최대한 단순하고 ‘게으른 단식(덜 자주 먹는 것)’으로 접근하라고 조언한다.

이렇게 잠시 먹기를 멈추고 식사와 다음 식사 사이의 간격을 벌리면, 우리는 음식 중독에서 벗어나 체중과 전반적인 건강을 멋지게 리부팅할 수 있게 된다. 《잠시 먹기를 멈추면》은 단식으로 건강과 행복 그리고 자기 가치에 대한 관점까지도 바꿀 수 있음을, 삶이 축제로 바뀌는 마법이 바로 간헐적 단식에 있음을 말한다."
서트푸드 다이어트,"서트푸드 다이어트는 먹고 싶은 것을 참지 않아도 되고, 운동하지 않아도 되며, 요요현상을 걱정할 필요도 없는 획기적인 다이어트다. 어떻게 이런 일이 가능할까? 서트푸드 다이어트는 우리 몸에 존재하는 살 빼는 유전자인 ‘서트인 유전자’를 활성화하는 ‘서트푸드’를 섭취함으로써 살을 빼는 것은 물론 궁극적으로 우리 몸을 영원히 살찌지 않는 몸으로 만들어 주는 다이어트다.

이 책의 저자 에이든과 글렌은 모두 영양의학 전문가로, 먹는 것을 극단적으로 제한하는 다이어트는 실패할 확률도 높을뿐더러 건강을 해치기 때문에 오래 할 수 없다고 판단했다. 그래서 영양은 풍부하면서도 지방만 태우는 효과를 가진 ‘서트인 유전자’에 주목했다. 이 책에서 언급하는 ‘서트푸드’는 이 ‘서트인 유전자’를 활성화하는 식품으로, 코코아, 커피, 녹차, 적포도주, 딸기, 호두, 케일, 자색 양파, 콩 등과 같이 우리 주변에서 쉽게 구할 수 있는 식품들로 구성되어 있다.

서트푸드 다이어트의 방식은 이렇다. 첫 일주일은 서트푸드로 만든 주스와 식사를 하여 평균 3.2kg를 감량한다. 이후부터는 자신이 먹고 싶은 요리를 만들어 먹되 서트푸드를 가미한 식단을 유지하면 된다. 이렇게 식사량을 줄이지 않으면서도 간단하게 실천할 수 있다는 장점 때문에 성공 확률이 대단히 높은 다이어트로 전 세계 셀럽들과 일반인들로부터 각광을 받고 있다."
미꽃체 손글씨 노트,"온라인 클래스 인기 강사 ‘미꽃’의 손글씨 워크북. 작가는 독학으로 시작한 손글씨 연습을 통해 예쁜 글씨와 악필 교정 효과로 입소문이 나면서 온라인 클래스 1개월 약 4만 명 추천, 수강생 4천5백 명을 돌파하며 손글씨 최고 인기 강사가 되었다. 포브스 선정 “가장 인쇄체에 가까운 글씨체 유튜버”인 작가는, 직접 만든 바르고 예쁜 손글씨 ‘미꽃체’ 쓰는 법을 정리해 이 책 《미꽃체 손글씨 노트》에서 소개한다.

‘기초 마스트 클래스’에서는 기본 선 긋기와 이응 쓰기, ‘가나다’ 쓰기부터 받침 없는 글자와 받침 있는 글자 쓰기 등 기본기를 다지는 훈련을 한다. 그다음 일상에서 메모나 카드, 손편지를 잘 쓸 수 있도록 일상 글귀와 짧은 문장을 써보는 ‘중급 마스터 클래스’, 한 편의 시와 같은 장문을 써보는 ‘고급 마스터 클래스’를 완료하면 알파벳 쓰기와 줄 노트, 무지 노트, 세로쓰기 등에 도전할 수 있는 ‘응용 마스터 클래스’로 마무리된다."
맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,"30만 명이 선택한 최강 다이어터이며 베스트셀러 ‘고단백 저탄수화물 다이어트 레시피’ 시리즈 저자, 미니 박지우의 최신작. 밍밍한 다이어트식에 지친 다이어터를 위해 속세음식 못지않게 맛이 폭발하는 다이어트 요리를 담았다. 입맛 따라 취향 따라 골라 먹을 수 있는 101가지 레시피는 치팅데이가 따로 필요 없을 정도로 매 끼니가 치팅데이처럼 맛있다.

미니표 다이어트 요리는 간단하기로 유명하다. 요리 왕초보인 다이어터도 “미니의 레시피는 요리했다고 말하기 민망할 정도로 정말 쉽다.”고 평가할 만큼 조리법이 단순하다. 이번에도 초간단 레시피의 장점을 극대화해 재료를 썰고 가열하면 완성되는 10분 완성 요리가 대부분이다. 수많은 팔로워의 다이어트를 성공으로 이끈 새로운 요리, 쿠킹클래스 최고 인기 메뉴를 더 빠르고 쉽게, 맛깔나게 다듬어 수록했다.

그중 재료를 가위로 쓱쓱 잘라 프라이팬이나 전자레인지에 넣고 가열하면 완성되는 원팬 요리, 전자레인지 요리는 모든 다이어터에게 추천하고 싶을 만큼 간단하다. 이외에도 전 세계 집밥, 밀프렙, 도시락, 간식 등 조리법은 더욱 심플해지고 종류는 다양해진 요리들이 초보자에게는 자신감을 심어주고, 다이어트를 지속적으로 실천 가능하게 이끈다."
핏블리의 헬스 다이어트 전략집,"핏블리가 알려주는 생리학·영영학 기반 운동 전략 가이드. 저자 핏블리는 유튜브 80만 구독자가 믿고 보는 국제 트레이너 겸 스포츠 영양 코치다. 수많은 사람들이 다이어트, 몸만들기, 근육 증가 등 다양한 목적으로 저자를 찾지만 매번 그가 강조하는 건 똑같다. 운동을 시작하기 전에 영양 섭취와 근성장 원리를 알아야 한다는 것. 약간의 생리학과 영양학 이론만 알아도 스스로 몸을 관리하고 운동 목적을 효율적으로 달성할 수 있기 때문이다.

시중에 운동 전문서와 연구 자료가 넘치지만 운동을 좋아하는 사람들이 읽기에는 내용이 어렵고 방대하다. 그래서 이 책은 저자가 헬스장과 유튜브 채널을 운영하며 가장 많이 받은 질문 위주로 구성했다. 헬스와 다이어트 할 때 알아야 할 기초 생리학과 영양학부터 실전 근육 운동 전략까지 담았다. 운동 전공자와 전문가가 아닌, 운동을 좋아하는 사람이라면 누구나 쉽게 이해할 수 있다."
